metal_type,chemical_additive_type,operator_shift,input_material_source,equipment_type,mass_input_kg,reaction_temp_c,reaction_time_min,energy_kWh,batch_size_kg,raw_material_cost_per_kg,material_purity_pct,moisture_content_pct,ambient_temp_c,reaction_pressure_bar,process_yield_pct,cooling_time_min,maintenance_hours_last_month,downtime_last_month_hr,regulatory_compliance_level,equipment_age_years,operator_experience_years,num_operators,shift_duration_hr,week_of_year,quality_check_passed,num_defects,timestamp,cooling_energy_kWh,process_additive_cost,impurity_penalty,rework_cost,cost_eur,cost_per_kg,energy_per_kg,anomaly_cost_per_kg,anomaly_energy_per_kg,anomaly_isoforest
Magnesium,,Night,Imported,Type_C,470.66513924196585,86.72627789097746,58.794381483421056,1171.224920538374,71.38991854289642,3.993710482542397,96.49808627165744,4.645634085225564,12.750962933464256,8.848380909532915,76.11388033172223,26.5644341133464,26.884812294675456,1.5208715647991466,0.5445418239669039,8,11,1,12,9,0,2,2022-08-10 06:50:00,58.561246026918695,0.0,32.964574251273994,20.0,2065.1794935512225,28.928167109622176,16.40602685146102,True,True,False
Zinc,Catalyst_B,Day,Local,Type_C,195.0010782548208,66.25822239364078,114.13633842864536,1998.7772073322903,67.56992385249161,8.078500570278049,82.22517647050262,6.550308627608087,32.03291498061944,6.105617841582016,75.17614024949296,59.66852973553228,37.89773611597627,8.291166968702067,0.8307562696977454,7,10,1,12,38,0,2,2022-11-01 14:00:00,99.93886036661452,30.0,69.322195080823,20.0,1953.8510310903928,28.915986872439625,29.580871094301024,True,True,False
Aluminum,Catalyst_B,Day,Imported,Type_B,191.20658265602225,92.13255719807074,132.25883665124138,1895.199233066672,69.57270658237465,8.622615067000062,88.03449831636397,4.68501125158803,20.11696745461824,5.998499232744506,88.01442180219055,57.14695474459755,23.836288331464587,9.306291793013411,0.6341639044286129,4,17,1,8,40,0,5,2022-07-30 00:40:00,94.7599616533336,30.0,45.75765373385855,20.0,2011.7623956728355,28.91597142754382,27.240556335446584,True,True,False
Magnesium,,Day,Local,Type_A,327.50516134560445,74.73434005536018,57.099246010942224,988.0791011974898,107.54521362719191,8.904812279531969,95.52286154521492,0.7593394060722314,13.630758635806538,3.521576857995652,85.4008136695763,17.24473728882693,25.16902450277742,15.716985549238384,0.815818691973184,13,4,5,8,5,0,0,2022-01-12 01:40:00,49.40395505987449,0.0,29.32571904001995,20.0,3109.454873551776,28.913001040946156,9.187569282466534,True,False,False
Magnesium,Catalyst_B,Night,Local,Type_C,320.8696567990078,136.47155387398064,168.14513647988477,245.5597340723192,84.59601129861919,6.956499700362556,80.77067135582514,7.023593408166468,29.652645407243178,3.6876521240498814,72.31641796240777,50.8296692069646,16.904702525007206,5.31556998302454,0.924978801037912,18,18,4,12,13,1,2,2023-03-29 04:20:00,12.27798670361596,30.0,123.40216165063435,0.0,2445.482766551481,28.907778617588285,2.902734186905185,True,False,False
Zinc,,Night,Local,Type_C,281.7456002776049,111.909190250748,79.73706539518574,1433.004133018795,61.48974410155601,5.521144651430114,97.58520044888937,8.750341776417072,29.800378582684257,4.721424003439728,93.27670280583423,13.188531216682232,16.01758849447059,4.137802022944623,0.6231020980083475,10,8,5,8,20,1,3,2022-04-01 23:40:00,71.65020665093975,0.0,13.60718298155514,0.0,1777.327853647246,28.904460078933237,23.304766574602358,True,True,False
Magnesium,Catalyst_B,Night,Imported,Type_A,405.8572723657546,73.2696530320803,126.29288436078684,1659.7478878042505,63.95341582651089,3.823819815024823,95.83089603870928,7.169248857324853,25.76923708472489,7.657576833155718,74.03761794674585,23.629992444793167,6.083145222178596,10.898942432894389,0.7325017579589528,11,8,5,12,17,1,3,2022-06-06 19:30:00,82.98739439021253,30.0,33.84122323877438,0.0,1848.3690477764744,28.901803349966837,25.952450957533184,True,True,False
Aluminum,,Day,Imported,Type_B,209.12117099307028,117.1426461748728,44.14289197210498,153.50445413263654,63.52773821258607,8.360996559557353,88.97719699851766,8.295305495154453,12.668275983793084,5.865608766453246,93.94344712071596,37.07892243868433,34.70049373315207,15.802327745211311,0.696222563473978,9,20,1,8,5,0,3,2022-09-04 12:10:00,7.6752227066318275,0.0,46.10202942591833,20.0,1835.6904540050923,28.895888719699563,2.4163374685079586,True,False,False
Magnesium,Catalyst_B,Day,Imported,Type_C,288.18571951212925,144.40594206274892,72.91502247471831,1330.6292343615949,47.03608088167845,3.521995811479297,84.94555667251703,2.65553803783889,33.420195649954174,7.012877832464919,74.07235317168029,17.480419980224333,30.16713733489071,13.0318084004664,0.6026546644157733,13,5,1,12,49,0,0,2023-05-27 16:10:00,66.53146171807974,30.0,86.76951164370506,20.0,1358.8600935332925,28.889738857103573,28.28954303630988,True,True,False
Aluminum,,Night,Local,Type_C,269.8035852966952,57.55887012084975,97.75050540168164,1729.77686849887,88.72191168349337,8.102923049633677,81.784925586446,0.2553358976760289,29.442911354290263,1.423160629900606,92.70777365721632,34.70356997663363,9.025960927250338,17.00569211611288,0.7581973557552056,10,23,3,8,10,1,4,2023-01-05 06:30:00,86.48884342494351,0.0,98.2898476644594,0.0,2562.604552282416,28.883558792378743,19.4966140345316,True,True,False
Aluminum,Catalyst_B,Night,Local,Type_A,259.60071784446586,75.19854761099045,106.550616306193,665.3852959511355,92.31494743182664,9.50482367974511,80.73809895260484,3.314306237567126,21.185532784737543,5.159345728057783,77.74401673540015,14.299423762968424,20.77924885024284,1.367150243930737,0.9064886111038244,8,22,1,12,9,1,1,2022-09-16 10:50:00,33.26926479755678,30.0,100.00806677905705,0.0,2666.100376185645,28.88048415078743,7.207774195425001,True,False,False
Aluminum,Catalyst_B,Day,Imported,Type_B,340.20123400877264,50.88481422531008,166.86279738254518,1011.064628037422,97.83941263791286,7.819879672370186,99.86233403055913,4.877389861953789,33.373831698145366,6.95082925057558,85.61218393256293,18.50062062230719,23.01809502466478,17.218644660729606,0.8306303098515504,12,8,2,12,15,1,1,2023-08-28 00:30:00,50.5532314018711,30.0,0.93668265369611,0.0,2824.901269115866,28.872835526623085,10.333919642171212,True,False,False
Magnesium,,Day,Imported,Type_B,372.5089253424343,129.15953780811208,105.18609987678326,1461.9453823687606,96.04756893292937,6.776630643407314,96.80931136686844,1.478441265425584,28.315615989671468,4.902506187572206,78.4075281433513,15.864254137236742,29.10950371679632,9.613003169529808,0.6189938865386594,5,21,3,8,45,0,3,2022-03-26 05:20:00,73.09726911843804,0.0,23.771199876603124,20.0,2772.8461652424858,28.86950909896306,15.221055552063442,True,True,False
Zinc,,Night,Local,Type_C,411.715962151393,56.89560336339328,178.5411475062071,1755.5788880840091,110.3528274024924,6.880665116603526,85.69366527480531,2.7668748378439147,29.80857878541952,2.923602916986071,74.07901487095448,46.31166521357915,12.75973590261482,4.582017679403913,0.5450493576964679,5,26,4,12,21,0,4,2023-01-31 18:40:00,87.77894440420047,0.0,117.80292732486834,20.0,3183.894011734709,28.85194776316894,15.908780313175358,True,True,False
Zinc,,Night,Local,Type_B,322.99802857850034,130.94964479636064,94.2984112516386,1571.664620620665,99.52144696774572,7.882278670726909,81.3322130860439,3.176300633504469,31.65909804561497,4.407019065386491,94.46391092284328,56.82456746257845,6.2435348894295695,2.0702780425025336,0.6220154297901235,13,7,2,12,24,1,3,2023-11-10 01:30:00,78.58323103103325,0.0,120.593167422627,0.0,2871.348561377099,28.85155560798553,15.792220355578548,True,True,False
Zinc,Catalyst_B,Night,Imported,Type_A,444.7935532444392,103.09030933879048,112.91529048739504,153.02666500819805,115.14642259637196,6.997132981719811,83.29999860013575,2.022740481018548,16.37464709381813,1.1438516155156024,81.07190380996245,42.25980896016499,26.35226432880601,6.014268192736012,0.5007722364500538,12,20,3,12,14,1,4,2022-11-26 14:00:00,7.651333250409903,30.0,148.56105923665456,0.0,3321.0250680294102,28.84175637545208,1.3289745487326987,True,False,False
Aluminum,Catalyst_B,Day,Local,Type_B,364.2378276737262,81.57445248621373,150.30650375825172,640.3902686494569,121.35575187934752,9.195329858223198,97.59343189070027,0.4379455302261537,26.54842984242776,2.954786325658006,89.88872769180088,10.698824287629913,14.339089361094398,0.4782294656126984,0.6116468140750333,16,24,4,12,34,0,1,2022-05-14 20:30:00,32.01951343247284,30.0,17.53126280560387,20.0,3499.36441947591,28.835587644457064,5.276966758741984,True,False,False
Zinc,Catalyst_B,Night,Imported,Type_B,444.0218769222812,76.35208379871968,46.7338553240526,1828.0361543012164,83.66960231399574,4.456762412029966,85.07549341954119,7.07336221565337,34.96805993824404,1.7811715440822635,95.12748247368772,54.45429031003905,11.30993954225687,0.5910409509184356,0.7138596697924992,18,5,1,8,31,0,4,2023-10-25 18:50:00,91.40180771506084,30.0,132.53614847988513,20.0,2412.4514620825166,28.83306954213856,21.848271101384615,True,True,False
Magnesium,,Day,Imported,Type_C,268.1623122601841,67.83335254129892,77.12825903805417,867.6635978298514,44.26522794400464,4.095593355558917,88.64539194208452,4.32062502063789,13.0736251140364,2.182101701420353,70.28020541611251,16.72036143818668,16.415712977104697,16.76918089490181,0.668622914076433,18,7,4,12,52,1,3,2023-06-25 07:20:00,43.383179891492574,0.0,60.89755903237468,0.0,1276.290379716924,28.832798089991243,19.601471360939172,True,True,False
Aluminum,Catalyst_B,Day,Local,Type_A,355.95135032418693,54.863047207911976,167.41943289870352,459.0033901794797,64.63515430814223,4.490860866919322,81.63816158150078,9.389451582253152,11.531753404615516,9.761862522722376,80.68474051088573,39.939783508843945,12.39919862843271,1.7181862983394591,0.93950041481112,4,2,3,8,10,1,2,2023-05-16 00:00:00,22.950169508973985,30.0,130.71842358998663,0.0,1863.4469242508055,28.8302386556856,7.101451138976519,True,False,False
Zinc,,Day,Local,Type_A,453.1711587364372,67.54226242845479,76.45969931959549,455.3919608020339,151.152885325307,9.265116724672843,90.710516921632,7.3014386338936035,13.981202137146315,6.904963489635447,95.67650211750428,21.20687802163983,35.357427822237774,3.8663906259446312,0.5209339375645892,14,29,3,8,26,1,1,2022-06-07 13:50:00,22.769598040101695,0.0,84.19451621373115,0.0,4357.548070254633,28.828745550416983,3.0127903931304525,True,False,False
Zinc,Catalyst_B,Day,Local,Type_C,171.39680333037825,85.6558453267453,95.47826376256768,1234.673225761412,52.35965220546704,7.577856685257842,88.51811315688877,5.331566950134597,18.20816761744687,2.877482582685272,83.0828945797818,45.95259741763165,0.32546597284965,2.5712664417054576,0.9860888368089702,8,17,5,12,38,1,1,2023-09-20 05:00:00,61.7336612880706,30.0,39.35917402220783,0.0,1509.425432562471,28.828026332934023,23.580623127830776,True,True,False
Aluminum,,Night,Imported,Type_B,283.9830179271753,143.35094186555654,102.95584641889364,288.4789102776867,87.83916409205081,8.226019908508173,83.70144706268854,2.129356658932926,26.185953603447206,7.288989578752984,94.17109530421986,40.0675813094219,35.09226589266157,16.887806303881256,0.8059735799824945,18,26,2,8,40,0,2,2023-10-21 00:10:00,14.423945513884334,0.0,92.57024501967072,20.0,2531.5912357111697,28.820757368070986,3.284171852721367,True,False,False
Aluminum,,Night,Imported,Type_A,456.677499509792,144.6655237911701,123.22399125685484,497.03155047852505,136.0571545640215,8.154426115073004,90.26750116659476,8.244919229467527,16.23509862341058,7.929167414830385,73.95502839236647,34.400819409332925,31.77299209902093,3.0650113175196614,0.8688267898518711,7,21,3,8,12,0,0,2023-01-26 16:40:00,24.85157752392625,0.0,88.8922646244294,20.0,3919.7783381637,28.809792110706343,3.653108519513008,True,False,False
Aluminum,,Night,Imported,Type_C,459.5983296367922,108.2236430293854,123.00671026762376,1294.047845541071,69.8997408956866,4.064457767422618,99.638437886732,3.29021266965042,31.014987610117096,6.982172688940829,94.1911928933929,57.73652792906426,5.854831893971579,7.733538727705835,0.5168342417883668,6,27,2,8,26,0,3,2022-01-15 00:30:00,64.70239227705355,0.0,3.32346686635832,20.0,2013.621081642631,28.807275332359467,18.512913337865097,True,True,False
Magnesium,Catalyst_B,Night,Local,Type_B,167.2290913247275,88.88385285578426,53.47789753351563,191.8673950319434,55.48788569583016,9.094050927675903,97.9223237857522,9.514616103382515,25.31495559272299,1.2478880974687367,91.74794934692328,21.46402717295741,26.560934781965454,8.384684152057941,0.9668881983017076,7,16,1,8,52,1,2,2023-11-08 03:20:00,9.593369751597171,30.0,6.9489581075132,0.0,1597.9198279137,28.79763407589671,3.4578249400906977,True,False,False
Magnesium,,Night,Imported,Type_A,456.2588348049381,98.20666235293078,116.7829096576796,1648.6774324927353,126.29820183930369,7.219770722617279,89.27685624353113,1.5923121735881784,34.89614548232261,8.891651179636572,84.33283106831045,25.221534881571813,10.166260444468309,5.926071357198131,0.5519858362555352,12,18,1,8,25,0,2,2022-02-28 03:00:00,82.43387162463677,0.0,97.85058151544663,20.0,3636.619336073885,28.793912210254277,13.0538472320488,True,False,False
Magnesium,Catalyst_B,Night,Local,Type_B,442.4075798052261,97.91217938630206,110.41266996902864,1073.9558527135866,106.12535303281318,6.301539635240784,94.38978743900144,7.17665156845623,20.72060145340607,4.124177040268247,88.68249230979296,40.71497857366967,18.056740745927733,14.488346312468822,0.9708169206800756,12,4,4,12,51,0,4,2023-01-13 12:20:00,53.697792635679335,30.0,49.640011226085065,20.0,3055.5893926033373,28.79226598811475,10.119691685562897,True,False,False
Zinc,,Day,Local,Type_B,491.7462241861912,84.14123760308128,156.26312742291074,1262.617032004046,98.26546693985485,5.36826150193241,95.65928366910607,7.856294012373649,36.18457696525458,4.103104328512993,95.94957014208916,15.601669331859316,9.378311122368586,13.424771492356584,0.8417131981190484,7,29,3,8,4,1,1,2022-04-24 08:10:00,63.13085160020231,0.0,42.690617319608485,0.0,2829.248704420906,28.79189192834752,12.849041187346655,True,False,False
Zinc,,Day,Local,Type_B,288.5968246776283,118.06085472567943,115.56134569101644,1930.3831811812345,112.90746825223196,9.964639216939638,87.00042689331762,8.895526682364318,32.38362588969176,1.8638863757538988,74.2147734429578,25.228011677981623,35.58713903455553,3.1943413245416186,0.8389556069291189,1,25,2,12,14,0,0,2023-07-11 04:40:00,96.51915905906174,0.0,75.03271041506449,20.0,3250.236952099628,28.786731315582195,17.097037167362704,True,True,False
Zinc,Catalyst_B,Night,Imported,Type_B,431.4393587463146,97.88075998050252,107.25794560229566,1386.805093613697,68.6264404451097,3.920151242856192,94.29308239491984,8.980566815204778,31.40059143063991,8.344814656243187,94.23767513490968,21.43015434609526,1.3031660190156602,19.245414137917084,0.5250508963458254,8,10,3,8,5,1,2,2023-05-29 06:00:00,69.34025468068485,30.0,49.24377743907679,0.0,1975.436557869644,28.78535656311187,20.20802892615306,True,True,False
Magnesium,Catalyst_B,Night,Imported,Type_B,458.12010206642606,100.62579066747304,149.86168780706203,1110.084061912699,153.3370328384118,9.16955638562767,98.31503560845582,7.799840405325327,36.598878907222286,3.024945188328874,73.82350364017387,57.152995068810206,15.98647438599338,11.69785773632608,0.833659809767752,18,15,3,8,10,0,0,2023-02-23 16:30:00,55.50420309563497,30.0,15.438321180650318,20.0,4413.854519865487,28.78531322904138,7.239503995636315,True,False,False
Magnesium,,Night,Local,Type_B,451.18588867676095,52.31352776093136,167.47306576736315,1400.873096959339,58.422266029765055,3.0907292932034798,91.56947172808404,2.471626839212097,38.707638964944266,6.678919431227696,88.09390147981884,55.94421571481732,3.172739874262182,8.639853068332947,0.527651186733475,14,28,4,12,17,0,2,2023-08-09 01:00:00,70.04365484796693,0.0,76.0747078075792,20.0,1681.673243697513,28.784800008283348,23.978410838183173,True,True,False
Zinc,,Day,Local,Type_B,443.6697332454507,88.30422155715667,140.36356781437615,1940.9666292406157,145.37498568867744,8.868407232985856,96.5671636234199,6.5951883955368364,11.597136383809447,6.161861933601153,70.54935850812893,27.84149233715716,24.0192993805038,18.15781582583945,0.9785994383028072,1,28,3,12,49,1,2,2022-09-07 18:10:00,97.04833146203076,0.0,30.460911989451407,0.0,4184.237658644513,28.782377097564204,13.351448463061057,True,False,False
Aluminum,Catalyst_B,Night,Local,Type_B,383.13886084612295,143.09049626286978,141.74139968672245,305.44095437358874,91.66949711524342,6.28987700549108,87.32355431104887,2.261072182564285,10.971395292394876,5.043204417392137,87.64398703362636,50.58487870137266,16.281597402247904,19.105242089591123,0.7721887952187699,5,17,2,12,20,1,1,2023-03-01 03:20:00,15.272047718679438,30.0,97.13677921684966,0.0,2638.3083953317555,28.780657452663608,3.331980254998017,True,False,False
Magnesium,,Night,Imported,Type_A,347.30730324496585,128.46219275391533,171.49522607545543,1535.5777399126234,65.41812804209818,4.621504314857372,93.2486004905808,0.489148249784227,30.412500250216578,3.172156627010557,92.8667078066959,48.55293689107848,32.63057854484953,15.382393373789716,0.5432837363060108,3,10,4,12,34,1,1,2022-12-20 07:30:00,76.77888699563117,0.0,46.89620713491534,0.0,1882.2225615222253,28.77218620977612,23.47327546463025,True,True,False
Aluminum,,Night,Imported,Type_C,447.4785791621948,63.95621656916335,31.053741503450777,1813.6487857604309,145.12626672692855,8.648138830881702,97.01638604211225,5.813377959719997,13.065919794254407,2.215418940000317,99.47437628571832,15.169798107315652,12.631642534465124,5.010722548435957,0.965297330489714,13,5,5,8,36,0,1,2022-06-21 21:40:00,90.68243928802154,0.0,26.70206669288219,20.0,4175.598669936834,28.772177250267827,12.497040175180802,True,False,False
Magnesium,Catalyst_B,Night,Local,Type_A,153.89425842443984,88.3345543782468,175.67902251867554,1351.2210841971855,48.82839669068541,7.768352372208732,98.62103272222102,0.7853993782014179,14.45454702572906,9.732714294757368,94.86693099557604,42.47088022353527,14.321046937989228,2.154323666183129,0.8197308645600655,2,13,3,8,42,1,1,2023-10-20 17:00:00,67.56105420985928,30.0,4.2443029321073125,0.0,1404.6284164056767,28.76662990398016,27.672853826366715,True,True,False
Magnesium,,Night,Local,Type_B,321.3905827095149,118.82738855741376,103.18505753713512,122.21711576912016,98.72188243338432,8.347843383423942,82.9521806350948,1.8439667310432597,37.856973263399794,7.972097254458652,73.25440877079892,56.11263842098741,10.997911897929642,2.064228461532027,0.8495801628630513,19,26,4,12,29,0,0,2022-03-13 16:50:00,6.110855788456009,0.0,109.58017199226865,20.0,2839.2775822111253,28.760367126579222,1.2379941787636595,True,False,False
Zinc,Catalyst_B,Night,Imported,Type_A,342.3510279480559,59.32512527241097,113.49373522805644,1893.0263714204384,128.27156691017325,9.536635980837277,85.34700033449754,7.004177010552271,37.73892544517156,2.4832364403656384,96.134106239838,12.05907308677416,12.356941225293047,11.478792959342588,0.9417145413118198,9,29,3,12,8,0,2,2023-08-02 09:00:00,94.65131857102192,30.0,100.32938996014576,20.0,3689.049055491186,28.75967873749118,14.757957800157675,True,True,False
Zinc,,Day,Imported,Type_A,188.7346906594012,85.04262831606502,49.24394221263541,237.5274600165167,55.194899832780514,7.678441595861792,82.94234746494779,4.845176950976624,16.696834979838577,8.764635370804417,76.58655372761272,54.617656881079135,39.964238066406736,5.093460310890812,0.8568201548403663,11,18,2,8,27,0,1,2022-04-16 20:50:00,11.876373000825836,0.0,64.38741549157261,20.0,1587.1784377209258,28.75588944865324,4.3034313086197145,True,False,False
Aluminum,,Night,Local,Type_B,128.80595839816817,86.63920606516415,142.892798861757,1572.816942197568,50.60794770921671,8.869496143070052,80.72802027694304,3.562076798420581,19.75227426309741,1.5738152499750937,87.5134480228872,18.39470148159005,7.736643365032063,15.924095191043364,0.9368361628678744,13,14,5,12,14,0,1,2023-02-08 09:10:00,78.64084710987841,0.0,49.64691636916829,20.0,1455.0824745745767,28.7520545771821,31.078457305454553,True,True,False
Zinc,Catalyst_B,Night,Local,Type_B,427.5394956982326,92.6985592813067,156.474817744382,726.9243076334865,111.12350989817348,6.922353491901666,94.08265644928149,9.83416088399806,34.256447234434006,3.072024165818541,84.00484700990322,37.620102455004485,35.832191349726344,0.126832259571441,0.7327532096140352,14,14,5,8,35,0,3,2023-01-16 17:10:00,36.34621538167433,30.0,50.59796155094773,20.0,3194.80806071478,28.75006435309953,6.541588798802285,True,False,False
Zinc,,Day,Imported,Type_A,193.36965585921087,139.339421169716,99.06088113967203,1701.6523860596417,73.4983966548105,9.566973065051156,87.38319485507147,5.111670428331696,36.033828308957325,5.091742951762411,79.37337508052477,50.80990516343726,16.278696209580403,9.032536080313406,0.6557317137613978,7,11,5,12,50,1,1,2023-09-27 22:00:00,85.0826193029821,0.0,48.79414537835105,0.0,2113.036742852028,28.749426368795877,23.152238191692142,True,True,False
Magnesium,,Day,Local,Type_B,268.0001788778212,97.61869209103324,171.3259704178666,1026.5460993072334,101.29429711323596,9.915766660331956,82.2367427527943,2.7378753360085617,27.09595353920449,8.716678238555936,90.47038908731206,35.666749912816144,4.315842852838636,2.467414214721056,0.9910828163724584,15,14,4,12,8,0,2,2023-07-25 23:10:00,51.32730496536167,0.0,95.2111223940776,20.0,2910.7756534490586,28.73582952251625,10.134293129648425,True,False,False
Zinc,,Night,Imported,Type_A,323.7703923242896,110.04218877635272,144.1246926157866,644.531276175339,83.78744921120744,6.941523273402198,93.08683614173596,8.095339973624382,39.65111148943324,8.126853587743199,87.12677639038459,20.05319773287902,2.1283167918432966,14.917426355550834,0.6465106420526052,1,10,3,12,32,0,2,2023-09-16 21:50:00,32.226563808766954,0.0,44.76555549184494,20.0,2406.742093722984,28.72437478859372,7.692456116555536,True,False,False
Magnesium,Catalyst_B,Night,Local,Type_C,333.0043153648732,71.51560864166335,53.30455389544986,1270.4225860606862,121.03619447167102,9.560864639827992,84.78009534423431,0.1747792199673015,19.434571293244638,5.75869353160887,98.75467018995928,52.94491473119727,15.569462057098413,9.792316305930902,0.875309957547029,8,17,1,12,13,0,1,2022-12-02 03:30:00,63.52112930303432,30.0,101.36587859623802,20.0,3476.5315147268857,28.72307353930052,10.496220503347313,True,False,False
Magnesium,,Day,Local,Type_A,290.7943324643905,106.39193649139052,124.734075591548,1426.873227178497,105.4793679093901,9.70157996177946,99.30655945571932,0.0025065765775378,24.70648058561207,6.481443032723435,86.77245651207116,46.98897006281401,16.339537745380287,12.524283600784534,0.916213859995673,13,11,5,12,12,1,2,2022-09-04 03:20:00,71.34366135892485,0.0,4.032971603556926,0.0,3029.137595779589,28.7178208953784,13.527510217962467,True,False,False
Magnesium,,Day,Local,Type_C,353.4049389368605,91.22713349594608,93.91739372477386,1722.7845647200506,125.28088852675704,9.302118855842922,86.58422006047965,8.267404170964904,10.99125044356068,9.69087232561844,76.07315000155725,20.581489033760526,13.352136094269005,14.022204438179225,0.9465004756594588,18,18,1,8,40,1,1,2022-06-17 13:50:00,86.13922823600254,0.0,94.82405780633091,0.0,3597.42629771319,28.71488492791831,13.75137568849621,True,False,False
Magnesium,Catalyst_B,Day,Imported,Type_C,445.99036979894976,93.379907908113,38.21550382303535,1785.5611414627606,124.3167947797706,7.194891740424197,91.11179145411788,4.531836102469994,31.164148711754287,6.011063100395014,76.53495960575526,52.96287863504948,26.736836139677628,4.873851865348097,0.6806555433039658,1,7,3,8,16,1,2,2022-04-05 06:40:00,89.27805707313803,30.0,79.2811083245629,0.0,3569.3327947567886,28.711589621337364,14.362992101155067,True,True,False
Aluminum,,Night,Imported,Type_B,487.4665722402453,143.57248504168342,87.91153599124803,1909.8107859992308,168.78040137543542,9.1539556815308,88.4117146618218,2.066828553742497,16.848723374024857,5.69533175234299,77.42059053781941,43.31802040763552,26.747675356300647,7.377937952912291,0.7968842302564745,3,16,4,12,44,0,2,2023-05-25 23:30:00,95.49053929996154,0.0,112.97803463887232,20.0,4844.515131077078,28.70306677551341,11.315358717218858,True,False,False
Magnesium,Catalyst_B,Night,Imported,Type_C,477.8631717761255,124.53593839050748,128.5760206220819,921.0663611122758,178.78137640502283,9.989599403874935,82.19891579294797,4.579897276356466,25.0183305437976,9.569686185474977,84.69636393875939,29.44529419535724,38.88865995820124,10.570829836316626,0.6249445799287199,8,2,4,8,25,0,2,2022-10-08 14:50:00,46.05331805561379,30.0,170.12965120471557,20.0,5129.34282788487,28.690588086001338,5.151914475843573,True,False,False
Zinc,,Night,Imported,Type_A,411.1884620157355,118.07369238830478,30.55512138012747,1835.064212579265,80.6898699383726,4.833867034910623,90.7879040908629,8.937996670545106,13.825495733952376,9.119003676608065,95.36600736357455,30.8186885032873,5.96494522586605,10.222006336737053,0.6963663190202903,7,16,5,12,14,1,0,2022-08-10 23:10:00,91.75321062896325,0.0,75.75815097639072,0.0,2314.874316121206,28.68853696119731,22.74218825709853,True,True,False
Zinc,Catalyst_B,Night,Imported,Type_A,311.5998850286793,56.00847602248075,53.080960819558925,985.294328648909,96.23855785284066,8.249825518801643,96.7457138542254,4.305166170320968,12.672774631064916,6.495910670611427,71.71775134086134,52.616086138404405,17.559918638858836,10.400275830169669,0.6705138501267859,15,7,1,8,24,1,2,2023-03-15 20:00:00,49.264716432445454,30.0,20.28070377747571,0.0,2760.383415246419,28.682717996121152,10.238041286482414,True,False,False
Magnesium,,Night,Local,Type_A,347.848261847468,142.81479962271976,168.49474066372196,723.6038337392555,121.85232367026578,9.476251990010336,89.42430802165373,5.504110984678717,38.1883253308874,2.9409525142752235,73.25654920287722,17.23471457950977,27.2543827547241,6.0748308624718845,0.9728101030794936,9,24,4,8,31,0,0,2022-06-30 20:40:00,36.18019168696278,0.0,73.57472145003919,20.0,3493.318544231407,28.66846063341705,5.938367131162294,True,False,False
Zinc,Catalyst_B,Day,Imported,Type_C,410.277027471973,70.1012410565769,93.42129748548162,1791.9756553707543,40.24116934879633,1.7496400000670844,81.42192226321798,9.697256714274353,26.423484731119416,3.1573234763292497,93.0594164455662,15.693211548424054,23.718753784256496,15.107474350767385,0.5920493411408752,17,6,3,12,51,1,1,2022-09-01 05:10:00,89.59878276853772,30.0,152.44317019980332,0.0,1153.648088809525,28.66835401352551,44.53090415535737,True,True,True
Zinc,,Day,Local,Type_C,200.8386756410408,65.12201844062886,171.50413428296372,1785.4495240498209,57.03106166064853,6.627239755159945,93.39261513918592,5.456275917850312,29.927898619337004,7.319852487314875,70.53874697681714,59.23187054058459,19.598384046541987,0.3463086671947968,0.5426668697675168,11,3,1,8,40,0,0,2022-10-03 17:20:00,89.27247620249105,0.0,26.54036849793125,20.0,1634.9201858416693,28.66718833974934,31.306615589128725,True,True,False
Magnesium,,Night,Imported,Type_C,217.5843239114461,120.27411991388183,144.5753412363009,975.4264288953464,64.35792264360511,7.7465573914425265,97.14604907561586,1.8311757617720128,33.31056368315093,1.520245556961258,84.15511687444415,53.86076444273685,28.95367211952829,15.596445261663064,0.9943696518150218,16,9,5,8,6,0,1,2022-09-23 08:10:00,48.77132144476733,0.0,12.4194996471714,20.0,1844.9487012090704,28.6670020632245,15.156275852733247,True,True,False
Zinc,,Day,Imported,Type_A,462.8761439921505,149.231247644059,166.95925257857826,509.2189277691349,83.65135438192917,4.6680639899600775,83.92871943504655,5.886341179402098,36.25250398501082,4.9725157908728335,84.85649680838132,43.331303224498924,29.661935076928128,5.735039678782774,0.8882355989625441,5,13,2,8,45,1,2,2022-12-21 17:30:00,25.460946388456748,0.0,148.78024753843283,0.0,2397.6624390559564,28.662565678361723,6.087396092168224,True,False,False
Zinc,,Night,Imported,Type_A,374.0024621304522,95.26494713072796,179.1914623143958,1585.1650364939337,60.50787954976421,3.835810477389885,89.75704159448814,6.569885245276764,29.54869328430429,9.267824175027863,99.51225754611046,11.581094453746518,6.637286293573563,1.705586037832434,0.8206353931578583,14,15,1,8,5,1,0,2023-11-16 23:50:00,79.25825182469669,0.0,76.61783326322492,0.0,1734.3032650028683,28.66243665961728,26.197662986854922,True,True,False
Zinc,Catalyst_B,Day,Local,Type_C,149.0880735937593,74.82785366157827,78.06486117442435,987.5906885389362,49.60594868381307,8.156650064186916,81.23289014029903,5.475227540080335,18.37048039989993,1.3112199575231576,80.28456651820994,32.09851686500942,11.449541118949602,4.164145708665727,0.9487418386320968,5,27,3,8,3,1,4,2022-06-11 08:50:00,49.37953442694681,30.0,55.95904511810528,0.0,1421.428571799299,28.65439749695032,19.908714876794548,True,True,False
